productid,brand,Price,Price_Rank
83634,asus,74900,165
107499,Asus,74900,165
137188,Asus,74900,165
226620,asus,74900,165
245102,Asus,74900,165
295760,asus,74900,165
320518,asus,74900,165
428507,asus,74900,165
619755,asus,74900,165
634865,asus,74900,165
638778,Asus,74900,165
776778,Asus,74900,165
821223,Asus,74900,165
837650,Asus,74900,165
840286,Asus,74900,165
840821,asus,74900,165
862624,Asus,73900,189
11412,Asus,73900,189
863014,Asus,73900,189
89570,asus,73900,189
873534,Asus,73900,189
184775,Asus,73900,189
929359,asus,73900,189
204081,asus,73900,189
996797,asus,73900,189
251962,asus,73900,189
259919,Asus,73900,189
262640,Asus,73900,189
318343,Asus,73900,189
345062,Asus,73900,189
389412,asus,73900,189
494895,asus,73900,189
561058,asus,73900,189
601960,asus,73900,189
675335,asus,73900,189
772122,Asus,73900,189
796756,Asus,73900,189
853543,Asus,72900,210
32318,asus,72900,210
945448,asus,72900,210
53836,asus,72900,210
190149,asus,72900,210
192739,Asus,72900,210
506230,Asus,72900,210
567390,asus,72900,210
607423,Asus,72900,210
681635,asus,72900,210
713865,Asus,72900,210
801942,Asus,72900,210
844190,Asus,72900,210
865984,asus,71900,223
4826,Asus,71900,223
891323,Asus,71900,223
9703,asus,71900,223
926635,Asus,71900,223
172606,asus,71900,223
927773,Asus,71900,223
249125,Asus,71900,223
959033,asus,71900,223
253392,asus,71900,223
979112,Asus,71900,223
297075,asus,71900,223
342561,asus,71900,223
458959,asus,71900,223
532136,Asus,71900,223
553303,Asus,71900,223
597417,Asus,71900,223
666992,Asus,71900,223
705572,Asus,71900,223
738989,asus,71900,223
758524,asus,71900,223
774273,asus,71900,223
788139,Asus,71900,223
807967,Asus,71900,223
823290,Asus,71900,223
841227,asus,71900,223
884304,Asus,70900,249
121969,Asus,70900,249
897357,asus,70900,249
126512,Asus,70900,249
901987,Asus,70900,249
153149,Asus,70900,249
972238,asus,70900,249
200638,asus,70900,249
994193,asus,70900,249
265691,Asus,70900,249
277279,asus,70900,249
329587,asus,70900,249
337964,Asus,70900,249
481339,Asus,70900,249
481699,Asus,70900,249
485579,Asus,70900,249
495536,Asus,70900,249
498763,asus,70900,249
548966,Asus,70900,249
675012,Asus,70900,249
733428,asus,70900,249
823389,Asus,70900,249
827558,asus,70900,249
861489,Asus,69900,272
23621,Asus,69900,272
98551,asus,69900,272
134927,Asus,69900,272
158073,Asus,69900,272
197465,Asus,69900,272
245926,Asus,69900,272
278931,asus,69900,272
284776,Asus,69900,272
416751,asus,69900,272
461783,Asus,69900,272
482790,Asus,69900,272
503716,asus,69900,272
512893,asus,69900,272
567787,asus,69900,272
599211,Asus,69900,272
626058,Asus,69900,272
655840,asus,69900,272
725155,Asus,69900,272
777634,Asus,69900,272
787025,Asus,69900,272
795750,asus,69900,272
825339,Asus,69900,272
836397,Asus,69900,272
857021,Asus,68900,296
166969,Asus,68900,296
905233,Asus,68900,296
180058,Asus,68900,296
939474,asus,68900,296
196340,asus,68900,296
943042,Asus,68900,296
202918,Asus,68900,296
996833,asus,68900,296
363581,Asus,68900,296
391178,Asus,68900,296
415346,Asus,68900,296
460989,asus,68900,296
462375,Asus,68900,296
574622,asus,68900,296
636479,Asus,68900,296
673975,Asus,68900,296
688088,Asus,68900,296
720355,Asus,68900,296
777929,asus,68900,296
807502,asus,68900,296
866407,Asus,67900,317
15479,Asus,67900,317
998992,asus,67900,317
28514,Asus,67900,317
46074,Asus,67900,317
100751,asus,67900,317
144200,asus,67900,317
166609,Asus,67900,317
199526,asus,67900,317
227317,Asus,67900,317
244720,asus,67900,317
356370,asus,67900,317
448476,Asus,67900,317
490882,Asus,67900,317
506847,Asus,67900,317
522914,Asus,67900,317
589263,Asus,67900,317
650612,Asus,67900,317
667840,asus,67900,317
689956,Asus,67900,317
737172,asus,67900,317
844314,asus,67900,317
853455,Asus,66900,339
58722,Asus,66900,339
885116,asus,66900,339
104893,asus,66900,339
944425,asus,66900,339
151954,asus,66900,339
176214,Asus,66900,339
297755,asus,66900,339
596854,Asus,66900,339
603541,Asus,66900,339
695784,Asus,66900,339
713732,Asus,66900,339
731875,Asus,66900,339
801170,Asus,66900,339
832476,Asus,66900,339
834010,asus,66900,339
839673,asus,66900,339
859584,Asus,65900,356
222892,Asus,65900,356
923210,Asus,65900,356
229308,Asus,65900,356
978078,Asus,65900,356
345623,asus,65900,356
360067,Asus,65900,356
384932,Asus,65900,356
414298,Asus,65900,356
455553,Asus,65900,356
474461,Asus,65900,356
488411,asus,65900,356
525974,asus,65900,356
659815,Asus,65900,356
741819,Asus,65900,356
747433,Asus,65900,356
784483,Asus,65900,356
829309,Asus,65900,356
850487,Asus,65900,356
934681,asus,64900,375
123843,Asus,64900,375
949390,Asus,64900,375
254267,asus,64900,375
337690,asus,64900,375
379940,Asus,64900,375
401063,asus,64900,375
445713,Asus,64900,375
446458,asus,64900,375
468615,Asus,64900,375
475817,asus,64900,375
556099,asus,64900,375
677561,asus,64900,375
737940,Asus,64900,375
803706,Asus,64900,375
808574,asus,64900,375
850200,asus,64900,375
954747,Asus,63900,392
46072,asus,63900,392
969332,asus,63900,392
94204,Asus,63900,392
972596,Asus,63900,392
114465,Asus,63900,392
979059,Asus,63900,392
133068,asus,63900,392
166918,asus,63900,392
170244,asus,63900,392
213957,Asus,63900,392
269847,Asus,63900,392
290374,asus,63900,392
343245,Asus,63900,392
472980,asus,63900,392
532262,asus,63900,392
589048,asus,63900,392
765943,asus,63900,392
817194,Asus,63900,392
894067,asus,62900,411
15431,Asus,62900,411
52749,Asus,62900,411
69453,asus,62900,411
102295,asus,62900,411
129388,Asus,62900,411
328009,asus,62900,411
328630,Asus,62900,411
402951,Asus,62900,411
463535,Asus,62900,411
470977,Asus,62900,411
515269,asus,62900,411
541900,Asus,62900,411
559517,asus,62900,411
577222,Asus,62900,411
604929,Asus,62900,411
617022,asus,62900,411
634775,Asus,62900,411
643484,asus,62900,411
643653,Asus,62900,411
683379,asus,62900,411
718352,Asus,62900,411
759714,asus,62900,411
771988,Asus,62900,411
804631,asus,62900,411
820176,asus,62900,411
867757,asus,61900,437
86177,Asus,61900,437
905822,Asus,61900,437
94678,asus,61900,437
274165,Asus,61900,437
305961,Asus,61900,437
310700,Asus,61900,437
348698,asus,61900,437
373462,asus,61900,437
379948,Asus,61900,437
388438,asus,61900,437
393123,asus,61900,437
418295,Asus,61900,437
484680,Asus,61900,437
546086,Asus,61900,437
596709,Asus,61900,437
634847,Asus,61900,437
729623,Asus,61900,437
761841,Asus,61900,437
772486,Asus,61900,437
806723,Asus,61900,437
28932,asus,60900,458
60083,asus,60900,458
61778,asus,60900,458
70584,Asus,60900,458
129926,asus,60900,458
145552,asus,60900,458
159887,asus,60900,458
214931,asus,60900,458
246310,Asus,60900,458
300476,asus,60900,458
328292,Asus,60900,458
367784,asus,60900,458
487948,Asus,60900,458
547455,Asus,60900,458
750922,Asus,60900,458
888483,asus,59900,473
163293,Asus,59900,473
963176,asus,59900,473
188022,asus,59900,473
988239,Asus,59900,473
222357,asus,59900,473
989181,Asus,59900,473
422575,asus,59900,473
423642,Asus,59900,473
539972,asus,59900,473
556798,Asus,59900,473
569445,Asus,59900,473
626075,Asus,59900,473
674546,asus,59900,473
697520,asus,59900,473
728168,asus,59900,473
825939,Asus,59900,473
851547,asus,59900,473
864633,asus,58900,491
33505,Asus,58900,491
922445,Asus,58900,491
101941,asus,58900,491
925357,asus,58900,491
173027,asus,58900,491
996607,asus,58900,491
222533,Asus,58900,491
274493,asus,58900,491
327544,asus,58900,491
455122,Asus,58900,491
460727,Asus,58900,491
500274,asus,58900,491
507907,asus,58900,491
554487,Asus,58900,491
562773,Asus,58900,491
677613,asus,58900,491
718773,Asus,58900,491
734973,Asus,58900,491
738946,asus,58900,491
764378,Asus,58900,491
779767,Asus,58900,491
820059,Asus,58900,491
827106,Asus,58900,491
864820,asus,57900,515
38188,Asus,57900,515
878266,Asus,57900,515
51989,asus,57900,515
893229,Asus,57900,515
109196,asus,57900,515
938647,asus,57900,515
127561,Asus,57900,515
952219,asus,57900,515
132103,Asus,57900,515
965692,asus,57900,515
139989,asus,57900,515
159731,Asus,57900,515
167927,asus,57900,515
201662,asus,57900,515
227725,asus,57900,515
255083,Asus,57900,515
301320,asus,57900,515
329601,Asus,57900,515
338379,asus,57900,515
556622,Asus,57900,515
601415,asus,57900,515
606649,asus,57900,515
741912,Asus,57900,515
744890,asus,57900,515
745256,asus,57900,515
747241,asus,57900,515
751889,Asus,57900,515
754605,asus,57900,515
833866,Asus,57900,515
878080,asus,56900,545
9358,asus,56900,545
910067,asus,56900,545
153253,Asus,56900,545
910659,asus,56900,545
207267,asus,56900,545
953981,asus,56900,545
239026,Asus,56900,545
276492,asus,56900,545
276585,Asus,56900,545
448409,Asus,56900,545
478887,Asus,56900,545
506816,Asus,56900,545
511570,Asus,56900,545
517528,Asus,56900,545
585586,asus,56900,545
695371,asus,56900,545
796815,Asus,56900,545
808135,asus,56900,545
835789,asus,56900,545
845255,asus,56900,545
846083,asus,56900,545
859915,Asus,55900,567
34902,asus,55900,567
859935,Asus,55900,567
129661,Asus,55900,567
939370,Asus,55900,567
158696,Asus,55900,567
964135,asus,55900,567
203726,Asus,55900,567
207334,Asus,55900,567
210040,asus,55900,567
273168,asus,55900,567
344565,Asus,55900,567
424640,Asus,55900,567
433849,Asus,55900,567
446467,asus,55900,567
517444,Asus,55900,567
535938,asus,55900,567
558124,asus,55900,567
685021,asus,55900,567
825460,asus,55900,567
837402,asus,55900,567
849142,asus,55900,567
923196,Asus,54900,589
134328,asus,54900,589
936994,Asus,54900,589
219075,Asus,54900,589
938235,asus,54900,589
362703,asus,54900,589
943152,asus,54900,589
363358,Asus,54900,589
368597,Asus,54900,589
434517,asus,54900,589
609241,asus,54900,589
631087,asus,54900,589
688336,Asus,54900,589
717272,asus,54900,589
724883,asus,54900,589
878540,asus,53900,604
118907,Asus,53900,604
918995,Asus,53900,604
148216,Asus,53900,604
988893,asus,53900,604
248008,Asus,53900,604
995314,asus,53900,604
285114,asus,53900,604
295146,asus,53900,604
343749,asus,53900,604
381961,Asus,53900,604
443143,Asus,53900,604
443167,Asus,53900,604
505252,asus,53900,604
513578,asus,53900,604
515129,Asus,53900,604
561171,asus,53900,604
570830,asus,53900,604
595453,Asus,53900,604
675802,asus,53900,604
695845,Asus,53900,604
775130,asus,53900,604
794456,asus,53900,604
795879,Asus,53900,604
831738,Asus,53900,604
847379,asus,53900,604
914825,asus,52900,630
55413,asus,52900,630
924890,asus,52900,630
296493,asus,52900,630
974385,asus,52900,630
324228,Asus,52900,630
341317,asus,52900,630
415849,asus,52900,630
426200,asus,52900,630
554354,asus,52900,630
556210,Asus,52900,630
592283,asus,52900,630
620293,Asus,52900,630
739394,asus,52900,630
742139,asus,52900,630
793579,asus,52900,630
842374,asus,52900,630
984918,asus,51900,647
3097,asus,51900,647
8789,Asus,51900,647
16101,Asus,51900,647
71901,asus,51900,647
274954,Asus,51900,647
317114,Asus,51900,647
348689,Asus,51900,647
454439,Asus,51900,647
467585,asus,51900,647
469878,Asus,51900,647
501685,asus,51900,647
513280,asus,51900,647
599494,Asus,51900,647
659807,Asus,51900,647
810872,Asus,51900,647
819542,asus,51900,647
936205,Asus,50900,664
16779,asus,50900,664
998576,Asus,50900,664
35187,asus,50900,664
62910,Asus,50900,664
107593,Asus,50900,664
138088,asus,50900,664
147956,asus,50900,664
149142,Asus,50900,664
153280,asus,50900,664
181341,asus,50900,664
405634,Asus,50900,664
443036,asus,50900,664
460653,asus,50900,664
509440,Asus,50900,664
535720,Asus,50900,664
537010,Asus,50900,664
541434,Asus,50900,664
547231,Asus,50900,664
595250,asus,50900,664
775542,Asus,50900,664
798948,Asus,50900,664
807650,asus,50900,664
880259,asus,49900,687
36704,asus,49900,687
915631,asus,49900,687
121741,Asus,49900,687
927272,asus,49900,687
248415,Asus,49900,687
930523,Asus,49900,687
257779,asus,49900,687
948600,asus,49900,687
260273,asus,49900,687
980995,Asus,49900,687
446338,Asus,49900,687
454306,asus,49900,687
473721,asus,49900,687
556957,Asus,49900,687
613485,Asus,49900,687
798312,asus,49900,687
836761,asus,49900,687
859425,Asus,48900,705
29426,asus,48900,705
39229,Asus,48900,705
72843,asus,48900,705
118662,asus,48900,705
156615,Asus,48900,705
247408,asus,48900,705
351889,Asus,48900,705
424180,asus,48900,705
482860,asus,48900,705
488052,asus,48900,705
576055,asus,48900,705
591246,Asus,48900,705
738553,Asus,48900,705
740834,asus,48900,705
746792,asus,48900,705
781800,asus,48900,705
835895,asus,48900,705
879135,Asus,47900,723
7420,Asus,47900,723
909038,Asus,47900,723
76089,Asus,47900,723
962877,Asus,47900,723
119228,asus,47900,723
123834,asus,47900,723
129579,asus,47900,723
151951,asus,47900,723
265129,Asus,47900,723
306966,asus,47900,723
351966,asus,47900,723
387211,asus,47900,723
452491,Asus,47900,723
461058,Asus,47900,723
498341,Asus,47900,723
501414,asus,47900,723
507499,asus,47900,723
530694,Asus,47900,723
553562,asus,47900,723
605336,Asus,47900,723
609595,Asus,47900,723
694307,asus,47900,723
753497,Asus,47900,723
796017,Asus,47900,723
797140,Asus,47900,723
838528,asus,47900,723
996421,asus,46900,750
3186,asus,46900,750
69038,Asus,46900,750
106999,asus,46900,750
129370,Asus,46900,750
207772,asus,46900,750
303138,Asus,46900,750
348806,asus,46900,750
353782,asus,46900,750
370270,Asus,46900,750
382227,asus,46900,750
420429,asus,46900,750
561941,asus,46900,750
599493,asus,46900,750
615283,asus,46900,750
650607,Asus,46900,750
712476,Asus,46900,750
729642,asus,46900,750
765590,Asus,46900,750
806210,Asus,46900,750
868219,Asus,45900,770
49290,asus,45900,770
871519,Asus,45900,770
85309,Asus,45900,770
880744,Asus,45900,770
141491,asus,45900,770
950461,asus,45900,770
152907,asus,45900,770
989644,Asus,45900,770
187904,Asus,45900,770
204344,asus,45900,770
228202,Asus,45900,770
239013,asus,45900,770
299012,asus,45900,770
303454,asus,45900,770
397848,asus,45900,770
510952,asus,45900,770
517296,asus,45900,770
522633,Asus,45900,770
561563,asus,45900,770
566967,asus,45900,770
679336,asus,45900,770
815704,Asus,45900,770
876956,asus,44900,793
44534,asus,44900,793
878791,Asus,44900,793
121231,Asus,44900,793
885932,asus,44900,793
160687,asus,44900,793
933276,asus,44900,793
197628,Asus,44900,793
947904,Asus,44900,793
235575,Asus,44900,793
956335,Asus,44900,793
249446,asus,44900,793
991479,asus,44900,793
295648,Asus,44900,793
404970,asus,44900,793
426420,asus,44900,793
490108,Asus,44900,793
516389,Asus,44900,793
580747,Asus,44900,793
610600,asus,44900,793
801282,asus,44900,793
850021,Asus,44900,793
975760,asus,43900,815
27389,asus,43900,815
116293,asus,43900,815
157378,asus,43900,815
157582,asus,43900,815
282709,asus,43900,815
403888,asus,43900,815
545406,asus,43900,815
566809,asus,43900,815
579860,Asus,43900,815
799267,asus,43900,815
803101,asus,43900,815
956783,Asus,42900,827
3726,Asus,42900,827
985184,asus,42900,827
80430,asus,42900,827
139233,asus,42900,827
206943,Asus,42900,827
274365,asus,42900,827
282012,asus,42900,827
324034,Asus,42900,827
328038,Asus,42900,827
371550,Asus,42900,827
496656,Asus,42900,827
572266,asus,42900,827
682318,asus,42900,827
711989,Asus,42900,827
732620,Asus,42900,827
785983,asus,42900,827
844142,asus,42900,827
875242,Asus,41900,845
29351,Asus,41900,845
931801,Asus,41900,845
52628,Asus,41900,845
971734,asus,41900,845
76349,Asus,41900,845
984388,asus,41900,845
85590,Asus,41900,845
141834,asus,41900,845
184214,Asus,41900,845
264129,Asus,41900,845
416428,Asus,41900,845
461812,Asus,41900,845
489380,asus,41900,845
533084,Asus,41900,845
621119,Asus,41900,845
720795,Asus,41900,845
745625,asus,41900,845
765178,Asus,41900,845
775706,Asus,41900,845
2616,asus,40900,865
50182,asus,40900,865
127766,asus,40900,865
236326,Asus,40900,865
299879,asus,40900,865
329222,Asus,40900,865
344399,Asus,40900,865
690277,Asus,40900,865
758711,Asus,40900,865
782046,asus,40900,865
860618,asus,39900,875
50593,asus,39900,875
884924,Asus,39900,875
310560,Asus,39900,875
368392,asus,39900,875
506982,Asus,39900,875
706563,Asus,39900,875
885450,Asus,38900,882
90835,Asus,38900,882
921053,asus,38900,882
106299,asus,38900,882
981398,asus,38900,882
141799,asus,38900,882
261409,asus,38900,882
363645,Asus,38900,882
404056,asus,38900,882
661844,Asus,38900,882
749269,asus,38900,882
202283,asus,37900,893
801838,asus,37900,893
939636,Asus,36900,895
218295,Asus,36900,895
353169,Asus,36900,895
450811,Asus,36900,895
523280,asus,36900,895
704545,Asus,36900,895
746303,asus,36900,895
775288,Asus,36900,895
952553,asus,35900,903
88751,Asus,35900,903
311658,Asus,35900,903
453655,Asus,35900,903
638448,Asus,35900,903
33155,Asus,34900,908
271320,Asus,34900,908
465182,Asus,34900,908
657048,Asus,34900,908
21171,Asus,33900,912
102369,asus,33900,912
641480,Asus,33900,912
178972,asus,32900,915
445856,asus,32900,915
609023,Asus,32900,915
695129,Asus,32900,915
170311,Asus,31900,919
475192,Asus,31900,919
509651,Asus,31900,919
525449,asus,31900,919
561301,asus,31900,919
255223,Asus,30900,924
293125,Asus,30900,924
576738,asus,30900,924
593381,Asus,30900,924
424120,Asus,29900,928
598592,Asus,29900,928
753265,Asus,28900,930
158557,Asus,27900,931
950024,Dell,114900,1
308318,DELL,112900,2
90553,DELL,110900,3
984724,Dell,108900,4
178442,DELL,108900,4
239258,Dell,108900,4
276615,Dell,108900,4
380982,DELL,108900,4
831820,Dell,108900,4
206470,DELL,107900,10
429900,DELL,107900,10
180658,DELL,106900,12
231836,Dell,106900,12
81205,DELL,105900,14
268289,Dell,105900,14
886609,DELL,104900,16
24027,DELL,104900,16
650739,Dell,104900,16
790944,Dell,104900,16
917210,Dell,103900,20
61618,DELL,103900,20
108767,Dell,103900,20
144850,DELL,103900,20
168069,DELL,103900,20
679407,Dell,103900,20
786468,Dell,103900,20
52878,DELL,102900,27
183237,Dell,102900,27
187553,DELL,102900,27
506171,DELL,102900,27
687297,DELL,102900,27
957986,Dell,101900,32
52564,Dell,101900,32
242410,DELL,101900,32
295051,Dell,101900,32
384668,DELL,101900,32
497254,Dell,101900,32
505329,DELL,101900,32
579031,Dell,101900,32
558896,Dell,100900,40
823067,DELL,100900,40
935911,Dell,99900,42
18799,DELL,99900,42
75952,DELL,99900,42
256729,Dell,99900,42
288123,DELL,99900,42
378916,Dell,99900,42
652827,DELL,99900,42
656533,Dell,99900,42
718595,DELL,99900,42
744865,Dell,99900,42
780699,DELL,99900,42
786298,Dell,99900,42
890802,Dell,98900,54
80912,DELL,98900,54
122502,DELL,98900,54
139680,DELL,98900,54
276251,DELL,98900,54
465853,Dell,98900,54
479691,Dell,98900,54
492633,Dell,98900,54
590704,Dell,98900,54
777609,Dell,98900,54
818978,Dell,98900,54
896340,Dell,97900,65
72004,DELL,97900,65
990471,DELL,97900,65
83220,Dell,97900,65
85115,Dell,97900,65
101417,Dell,97900,65
309059,Dell,97900,65
331638,DELL,97900,65
418078,Dell,97900,65
458381,Dell,97900,65
520844,Dell,97900,65
521515,Dell,97900,65
548363,Dell,97900,65
567733,DELL,97900,65
592013,DELL,97900,65
614455,DELL,97900,65
721247,Dell,97900,65
961613,DELL,96900,82
41490,DELL,96900,82
91190,Dell,96900,82
168949,Dell,96900,82
180713,DELL,96900,82
236384,DELL,96900,82
329974,DELL,96900,82
521412,Dell,96900,82
783407,Dell,96900,82
836183,DELL,96900,82
942488,Dell,95900,92
31783,DELL,95900,92
967384,DELL,95900,92
107026,Dell,95900,92
207164,Dell,95900,92
342804,DELL,95900,92
427728,DELL,95900,92
485263,Dell,95900,92
760382,DELL,95900,92
827097,DELL,95900,92
828072,DELL,95900,92
837975,DELL,95900,92
842042,Dell,95900,92
851140,Dell,95900,92
917307,Dell,94900,106
82607,DELL,94900,106
921167,DELL,94900,106
433832,DELL,94900,106
956900,DELL,94900,106
524817,Dell,94900,106
990755,DELL,94900,106
579363,DELL,94900,106
582064,Dell,94900,106
630156,Dell,94900,106
755479,DELL,94900,106
778921,Dell,94900,106
807323,DELL,94900,106
834464,Dell,94900,106
838267,DELL,94900,106
870326,Dell,93900,121
49165,Dell,93900,121
890660,Dell,93900,121
228233,DELL,93900,121
301470,Dell,93900,121
436017,Dell,93900,121
442752,Dell,93900,121
445765,Dell,93900,121
452336,Dell,93900,121
548306,DELL,93900,121
669431,Dell,93900,121
705274,DELL,93900,121
782636,DELL,93900,121
804381,Dell,93900,121
857136,Dell,92900,135
7639,DELL,92900,135
866688,Dell,92900,135
19263,Dell,92900,135
893109,Dell,92900,135
26001,DELL,92900,135
897354,Dell,92900,135
116073,DELL,92900,135
913652,Dell,92900,135
432579,Dell,92900,135
922113,Dell,92900,135
503806,DELL,92900,135
947563,DELL,92900,135
530330,Dell,92900,135
548984,DELL,92900,135
558050,Dell,92900,135
561010,DELL,92900,135
575790,Dell,92900,135
704303,Dell,92900,135
770987,Dell,92900,135
869415,Dell,91900,155
30045,Dell,91900,155
951747,Dell,91900,155
82059,DELL,91900,155
965122,DELL,91900,155
156775,Dell,91900,155
988221,DELL,91900,155
197518,DELL,91900,155
276042,Dell,91900,155
299651,Dell,91900,155
370076,DELL,91900,155
375246,DELL,91900,155
396312,DELL,91900,155
411917,DELL,91900,155
551195,DELL,91900,155
649441,DELL,91900,155
700163,DELL,91900,155
753686,Dell,91900,155
765697,Dell,91900,155
772103,Dell,91900,155
806395,DELL,91900,155
812746,DELL,91900,155
840111,DELL,91900,155
888086,DELL,90900,178
53224,Dell,90900,178
900380,DELL,90900,178
149140,Dell,90900,178
297418,Dell,90900,178
307527,Dell,90900,178
335555,Dell,90900,178
337195,Dell,90900,178
405147,Dell,90900,178
501966,DELL,90900,178
707668,DELL,90900,178
719973,DELL,90900,178
808818,DELL,90900,178
870069,Dell,89900,191
240292,Dell,89900,191
349900,Dell,89900,191
394053,DELL,89900,191
407435,Dell,89900,191
489164,Dell,89900,191
577545,DELL,89900,191
579091,Dell,89900,191
586584,DELL,89900,191
622000,DELL,89900,191
656133,Dell,89900,191
791041,DELL,89900,191
809507,Dell,89900,191
829990,Dell,89900,191
852757,DELL,88900,205
15171,Dell,88900,205
976272,Dell,88900,205
16280,Dell,88900,205
32084,Dell,88900,205
241306,Dell,88900,205
251998,Dell,88900,205
337973,Dell,88900,205
361186,DELL,88900,205
427660,DELL,88900,205
519910,DELL,88900,205
550127,Dell,88900,205
596037,Dell,88900,205
603770,DELL,88900,205
679885,Dell,88900,205
749813,DELL,88900,205
781394,DELL,88900,205
808463,Dell,88900,205
818363,DELL,88900,205
918136,DELL,87900,224
2829,Dell,87900,224
950699,DELL,87900,224
41776,DELL,87900,224
973179,DELL,87900,224
54459,DELL,87900,224
66579,DELL,87900,224
133270,Dell,87900,224
160946,DELL,87900,224
174609,Dell,87900,224
231171,DELL,87900,224
280415,DELL,87900,224
314101,Dell,87900,224
327225,Dell,87900,224
426024,DELL,87900,224
599429,Dell,87900,224
666767,DELL,87900,224
716142,DELL,87900,224
774468,DELL,87900,224
800718,Dell,87900,224
802301,Dell,87900,224
808031,DELL,87900,224
863126,DELL,86900,246
4159,Dell,86900,246
870199,DELL,86900,246
46682,Dell,86900,246
107219,DELL,86900,246
145889,Dell,86900,246
212768,DELL,86900,246
310643,Dell,86900,246
316839,Dell,86900,246
328782,Dell,86900,246
385764,Dell,86900,246
426717,DELL,86900,246
470599,DELL,86900,246
530758,Dell,86900,246
584739,DELL,86900,246
648635,Dell,86900,246
783376,Dell,86900,246
801963,DELL,86900,246
855435,Dell,85900,264
174032,Dell,85900,264
904616,DELL,85900,264
193683,Dell,85900,264
925420,DELL,85900,264
206134,Dell,85900,264
256018,DELL,85900,264
261287,DELL,85900,264
289491,DELL,85900,264
302176,DELL,85900,264
324369,Dell,85900,264
331762,DELL,85900,264
408743,DELL,85900,264
638576,DELL,85900,264
674004,Dell,85900,264
698531,DELL,85900,264
702548,DELL,85900,264
782718,DELL,85900,264
784492,Dell,85900,264
803299,Dell,85900,264
811717,Dell,85900,264
815578,DELL,85900,264
821732,DELL,85900,264
874894,Dell,84900,287
58776,DELL,84900,287
953534,DELL,84900,287
159469,Dell,84900,287
979992,DELL,84900,287
221574,DELL,84900,287
985998,Dell,84900,287
260090,Dell,84900,287
336972,Dell,84900,287
429077,Dell,84900,287
545409,DELL,84900,287
694926,Dell,84900,287
700746,DELL,84900,287
728493,Dell,84900,287
792494,DELL,84900,287
850286,DELL,84900,287
850610,Dell,84900,287
884429,DELL,83900,304
37097,DELL,83900,304
929189,DELL,83900,304
65880,DELL,83900,304
933464,Dell,83900,304
117446,DELL,83900,304
967031,Dell,83900,304
173896,DELL,83900,304
983093,Dell,83900,304
344394,Dell,83900,304
985340,DELL,83900,304
358119,DELL,83900,304
379511,Dell,83900,304
388578,DELL,83900,304
404810,Dell,83900,304
406009,Dell,83900,304
430670,Dell,83900,304
463627,DELL,83900,304
470138,DELL,83900,304
492003,Dell,83900,304
523471,DELL,83900,304
538795,DELL,83900,304
608316,Dell,83900,304
635856,DELL,83900,304
776777,DELL,83900,304
784062,DELL,83900,304
800164,DELL,83900,304
910847,DELL,82900,331
21382,DELL,82900,331
923284,Dell,82900,331
57570,Dell,82900,331
935011,Dell,82900,331
129376,DELL,82900,331
992517,DELL,82900,331
130411,DELL,82900,331
200922,Dell,82900,331
230741,DELL,82900,331
259526,DELL,82900,331
283887,DELL,82900,331
293694,DELL,82900,331
420146,DELL,82900,331
484888,DELL,82900,331
500986,Dell,82900,331
650512,Dell,82900,331
703044,DELL,82900,331
750186,Dell,82900,331
757445,Dell,82900,331
762940,DELL,82900,331
792761,DELL,82900,331
826603,DELL,82900,331
989157,Dell,81900,354
82333,DELL,81900,354
997484,DELL,81900,354
105561,DELL,81900,354
111766,Dell,81900,354
263068,Dell,81900,354
302038,DELL,81900,354
362825,DELL,81900,354
370652,DELL,81900,354
413612,DELL,81900,354
421309,DELL,81900,354
452120,Dell,81900,354
511276,DELL,81900,354
635545,Dell,81900,354
724779,Dell,81900,354
969843,Dell,80900,369
12556,DELL,80900,369
117432,DELL,80900,369
130666,Dell,80900,369
138157,DELL,80900,369
225920,Dell,80900,369
263344,Dell,80900,369
287941,DELL,80900,369
295539,DELL,80900,369
307259,Dell,80900,369
329338,DELL,80900,369
344932,DELL,80900,369
353328,Dell,80900,369
367575,Dell,80900,369
390936,DELL,80900,369
647683,DELL,80900,369
651003,DELL,80900,369
850754,Dell,80900,369
980920,DELL,79900,387
109234,DELL,79900,387
110005,Dell,79900,387
118044,DELL,79900,387
159150,DELL,79900,387
190643,Dell,79900,387
250576,DELL,79900,387
315700,DELL,79900,387
318508,DELL,79900,387
407815,DELL,79900,387
498178,DELL,79900,387
558260,DELL,79900,387
594394,DELL,79900,387
606418,DELL,79900,387
653617,Dell,79900,387
670326,DELL,79900,387
688879,DELL,79900,387
779161,DELL,79900,387
797025,DELL,79900,387
829548,Dell,79900,387
886804,DELL,78900,407
8784,DELL,78900,407
895652,DELL,78900,407
47311,Dell,78900,407
925565,Dell,78900,407
55749,DELL,78900,407
947745,Dell,78900,407
62612,DELL,78900,407
186997,DELL,78900,407
321817,DELL,78900,407
327302,Dell,78900,407
362549,Dell,78900,407
400866,Dell,78900,407
453245,DELL,78900,407
462446,Dell,78900,407
550946,Dell,78900,407
591859,DELL,78900,407
597085,Dell,78900,407
616743,DELL,78900,407
751303,DELL,78900,407
758529,Dell,78900,407
820931,DELL,78900,407
867920,Dell,77900,429
94451,DELL,77900,429
876610,Dell,77900,429
96239,Dell,77900,429
879661,Dell,77900,429
114671,Dell,77900,429
889700,Dell,77900,429
288046,DELL,77900,429
